,cell_line_id,drug_id,labels
9858,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-0.7248616084940198
9859,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,2.0794415416798357
9861,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,0.8180462680661447
9862,KE39_STOMACH,TAE684,0.44871799904413967
9863,KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,0.6194182769352848
9864,KELLY_AUTONOMIC_GANGLIA,TAE684,1.2468553879095758
9865,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-0.28357873599686645
9866,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-2.2806119015089936
9867,KLE_ENDOMETRIUM,TAE684,2.0794415416798357
9868,KMBC2_URINARY_TRACT,TAE684,2.0794415416798357
9869,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-0.6187883555867087
9870,KMRC1_KIDNEY,TAE684,1.9083649070474544
9871,KMRC2_KIDNEY,TAE684,1.03229716915826
9872,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-1.3608551590041664
9873,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,0.5908299854120198
9874,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-0.25122674483949703
9875,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-1.29221873579171
9876,KNS42_CENTRAL_NERVOUS_SYSTEM,TAE684,1.6807031202881184
9877,KNS60_CENTRAL_NERVOUS_SYSTEM,TAE684,1.952023143715609
9878,KNS62_LUNG,TAE684,2.0794415416798357
9879,KNS81_CENTRAL_NERVOUS_SYSTEM,TAE684,0.9607726467556208
9880,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,0.4380569164888799
9883,KP2_PANCREAS,TAE684,0.2634854503190537
9884,KP3_PANCREAS,TAE684,0.8036368982914942
9885,KP4_PANCREAS,TAE684,0.8121319711528461
9886,KPNSI9S_AUTONOMIC_GANGLIA,TAE684,-0.12346274571581249
9887,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,2.0794415416798357
9888,KURAMOCHI_OVARY,TAE684,0.10599636676165992
9889,KYM1_SOFT_TISSUE,TAE684,0.2612676110552
9890,KYSE140_OESOPHAGUS,TAE684,1.8021282339776938
9891,KYSE150_OESOPHAGUS,TAE684,2.0794415416798357
9892,KYSE180_OESOPHAGUS,TAE684,0.9472619369817085
9893,KYSE30_OESOPHAGUS,TAE684,1.3908722321602762
9894,KYSE410_OESOPHAGUS,TAE684,2.0794415416798357
9895,KYSE450_OESOPHAGUS,TAE684,2.0794415416798357
9896,KYSE510_OESOPHAGUS,TAE684,2.0794415416798357
9897,KYSE520_OESOPHAGUS,TAE684,1.2365322344492768
9898,KYSE70_OESOPHAGUS,TAE684,1.1953165196647189
9899,L33_PANCREAS,TAE684,2.0794415416798357
9900,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-1.6842670514892493
9901,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,2.0794415416798357
9903,LCLC103H_LUNG,TAE684,2.0229792851426227
9904,LN18_CENTRAL_NERVOUS_SYSTEM,TAE684,0.1421763609715611
9905,LN229_CENTRAL_NERVOUS_SYSTEM,TAE684,1.0413760072083214
9906,LOUNH91_LUNG,TAE684,0.824144895569958
9907,LOXIMVI_SKIN,TAE684,1.4588174252379966
9908,LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,0.3844128590798718
9909,LS123_LARGE_INTESTINE,TAE684,1.6105765233705756
9910,LS411N_LARGE_INTESTINE,TAE684,0.963092280056859
9911,LS513_LARGE_INTESTINE,TAE684,-1.8552131070643854
9912,LU99_LUNG,TAE684,0.20044067055390485
9913,LUDLU1_LUNG,TAE684,0.13069817372260198
9915,MALME3M_SKIN,TAE684,2.0794415416798357
9917,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,2.0794415416798357
9918,MCAS_OVARY,TAE684,1.20450293048423
9919,MCF7_BREAST,TAE684,-1.1273405610650657
9920,MDAMB157_BREAST,TAE684,-0.09004875898572702
9921,MDAMB175VII_BREAST,TAE684,2.0794415416798357
9922,MDAMB415_BREAST,TAE684,2.0794415416798357
9923,MDAMB435S_SKIN,TAE684,0.026284074323571865
9924,MDAMB436_BREAST,TAE684,1.1938725293467092
9925,MDAMB453_BREAST,TAE684,-1.2917484587557233
9926,MDAMB468_BREAST,TAE684,1.0251693076151964
9927,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-0.12251112120778125
9928,MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,2.0794415416798357
9929,MELHO_SKIN,TAE684,1.6860951622451315
9930,MESSA_SOFT_TISSUE,TAE684,1.872879175345889
9931,MEWO_SKIN,TAE684,1.7949795262752086
9932,MFE280_ENDOMETRIUM,TAE684,0.5274624363311706
9933,MFE296_ENDOMETRIUM,TAE684,1.8935407894510319
9934,MFE319_ENDOMETRIUM,TAE684,2.0794415416798357
9935,MG63_BONE,TAE684,0.10332344403557144
9936,MHHES1_BONE,TAE684,-0.4414364734745242
9937,MIAPACA2_PANCREAS,TAE684,0.21242287527736728
9938,MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-3.7322013624832135
9939,MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,1.7464977236868378
9940,MKN45_STOMACH,TAE684,2.0794415416798357
9941,MKN74_STOMACH,TAE684,2.0794415416798357
9942,MKN7_STOMACH,TAE684,1.6985689110877182
9944,MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-0.08817666512875219
9945,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-0.25618345965597733
9946,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-1.1525799887241193
9947,MORCPR_LUNG,TAE684,2.0794415416798357
9948,MPP89_PLEURA,TAE684,0.7267972168416148
9949,MSTO211H_PLEURA,TAE684,0.8385235148735719
9950,NCIH1048_LUNG,TAE684,0.3956123204175074
9951,NCIH1092_LUNG,TAE684,2.0794415416798357
9952,NCIH1155_LUNG,TAE684,-1.1555486880962582
9953,NCIH1184_LUNG,TAE684,2.0794415416798357
9954,NCIH1299_LUNG,TAE684,1.4618436923734737
9955,NCIH1339_LUNG,TAE684,2.0794415416798357
9956,NCIH1341_LUNG,TAE684,0.33643867034358615
9957,NCIH1355_LUNG,TAE684,0.049342075647792735
9958,NCIH1373_LUNG,TAE684,2.0794415416798357
9959,NCIH1563_LUNG,TAE684,2.0794415416798357
9960,NCIH1568_LUNG,TAE684,1.417678495700125
9961,NCIH1573_LUNG,TAE684,2.0794415416798357
9962,NCIH1581_LUNG,TAE684,2.0794415416798357
9963,NCIH1648_LUNG,TAE684,2.0794415416798357
9964,NCIH1650_LUNG,TAE684,2.0794415416798357
9965,NCIH1651_LUNG,TAE684,2.0794415416798357
9966,NCIH1666_LUNG,TAE684,-3.150828770525301
9967,NCIH1693_LUNG,TAE684,1.766821330869532
9968,NCIH1694_LUNG,TAE684,2.0794415416798357
9969,NCIH1703_LUNG,TAE684,1.8977652710939465
9970,NCIH1792_LUNG,TAE684,0.9259014026731397
9971,NCIH1793_LUNG,TAE684,1.7797098885727252
9972,NCIH1869_LUNG,TAE684,0.9198795411873854
9973,NCIH1915_LUNG,TAE684,1.2848604697836177
9974,NCIH1944_LUNG,TAE684,2.0794415416798357
9975,NCIH1975_LUNG,TAE684,1.0667229700583571
9976,NCIH2009_LUNG,TAE684,1.3740510107507469
9977,NCIH2023_LUNG,TAE684,1.2412790049113416
9978,NCIH2030_LUNG,TAE684,1.917935336115789
9979,NCIH2052_PLEURA,TAE684,1.3496871834853883
9980,NCIH2085_LUNG,TAE684,0.46753617382986024
9981,NCIH2087_LUNG,TAE684,1.88143571272141
9982,NCIH211_LUNG,TAE684,0.8749309986316787
9983,NCIH2122_LUNG,TAE684,0.2506430019246696
9984,NCIH2170_LUNG,TAE684,0.5589388588706331
9985,NCIH2172_LUNG,TAE684,1.266525423395934
9986,NCIH2228_LUNG,TAE684,-3.1823184629805845
9987,NCIH226_LUNG,TAE684,1.5661349188209235
9988,NCIH2286_LUNG,TAE684,-0.3846900728715181
9989,NCIH23_LUNG,TAE684,0.3581294666075753
9990,NCIH2444_LUNG,TAE684,2.0794415416798357
9991,NCIH2452_PLEURA,TAE684,1.655125735219832
9992,NCIH28_PLEURA,TAE684,0.8811678958376825
9993,NCIH322_LUNG,TAE684,1.7048518639448644
9994,NCIH3255_LUNG,TAE684,-0.5861599473248884
9995,NCIH358_LUNG,TAE684,0.28594439957236917
9996,NCIH441_LUNG,TAE684,1.4700622526722058
9997,NCIH460_LUNG,TAE684,1.9310849897183684
9998,NCIH520_LUNG,TAE684,1.993561406004497
9999,NCIH522_LUNG,TAE684,2.0794415416798357
10000,NCIH647_LUNG,TAE684,2.0794415416798357
10001,NCIH650_LUNG,TAE684,2.0794415416798357
10002,NCIH661_LUNG,TAE684,2.0794415416798357
10003,NCIH727_LUNG,TAE684,2.0794415416798357
10004,NCIH747_LARGE_INTESTINE,TAE684,1.2055474629001264
10005,NCIH810_LUNG,TAE684,1.1589244306089697
10006,NCIN87_STOMACH,TAE684,1.3540192189677442
10007,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-2.7125497288113576
10008,NIHOVCAR3_OVARY,TAE684,0.8959919909659662
10009,NUGC3_STOMACH,TAE684,1.0778602764286291
10010,NUGC4_STOMACH,TAE684,2.0794415416798357
10011,OC314_OVARY,TAE684,2.0794415416798357
10014,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-0.001566921981302781
10015,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-0.2719805582682479
10017,OCUM1_STOMACH,TAE684,1.2421699809597668
10018,OE21_OESOPHAGUS,TAE684,0.8390611382490349
10019,OE33_OESOPHAGUS,TAE684,0.957101221048224
10020,ONCODG1_OVARY,TAE684,1.3620995095634385
10021,ONS76_CENTRAL_NERVOUS_SYSTEM,TAE684,2.0794415416798357
10022,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,2.0794415416798357
10023,OV90_OVARY,TAE684,0.48156151135513253
10024,OVCAR4_OVARY,TAE684,1.4106735843650482
10025,OVCAR8_OVARY,TAE684,1.9295949457095511
10026,OVMANA_OVARY,TAE684,1.2141040242632317
10027,OVSAHO_OVARY,TAE684,2.0794415416798357
10028,OVTOKO_OVARY,TAE684,2.0384485815041193
10029,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,0.5756063934340171
10030,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,0.9591597020375279
10031,P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,2.0794415416798357
10032,PANC0203_PANCREAS,TAE684,1.4129777977774791
10033,PANC0327_PANCREAS,TAE684,1.1715825389092522
10034,PANC0403_PANCREAS,TAE684,-0.375749464283409
10035,PANC1005_PANCREAS,TAE684,1.774548347787977
10036,PATU8902_PANCREAS,TAE684,1.0542338155630524
10037,PC14_LUNG,TAE684,0.6864724797231919
10038,PC3_PROSTATE,TAE684,1.8723876348722388
10039,PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,0.8277856529579487
10040,PK1_PANCREAS,TAE684,2.0794415416798357
10041,PK45H_PANCREAS,TAE684,1.0603785417433864
10042,PK59_PANCREAS,TAE684,0.9715105619408934
10044,PLCPRF5_LIVER,TAE684,2.0794415416798357
10045,PSN1_PANCREAS,TAE684,1.9803656593342582
10046,QGP1_PANCREAS,TAE684,0.7232639998965209
10047,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,2.0794415416798357
10048,RD_SOFT_TISSUE,TAE684,0.683630564878753
10049,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,1.3046003597068208
10050,RERFGC1B_STOMACH,TAE684,1.7468663543134815
10051,RERFLCAI_LUNG,TAE684,1.9250478042539725
10052,RERFLCMS_LUNG,TAE684,2.0794415416798357
10054,RKO_LARGE_INTESTINE,TAE684,1.1459130369065182
10055,RL952_ENDOMETRIUM,TAE684,0.29430129622409984
10056,RPMI7951_SKIN,TAE684,1.2946612835062832
10057,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,0.02298125734966863
10058,RT112_URINARY_TRACT,TAE684,-0.598049952519147
10059,RT4_URINARY_TRACT,TAE684,-1.1270839571537539
10060,RVH421_SKIN,TAE684,2.0794415416798357
10061,SAOS2_BONE,TAE684,1.2846607651942317
10062,SBC5_LUNG,TAE684,0.6222755778621984
10063,SCABER_URINARY_TRACT,TAE684,0.29794202467423625
10064,SCC25_UPPER_AERODIGESTIVE_TRACT,TAE684,1.6313610379232186
10065,SCC9_UPPER_AERODIGESTIVE_TRACT,TAE684,2.0794415416798357
10066,SF126_CENTRAL_NERVOUS_SYSTEM,TAE684,1.1061874085304284
10067,SF295_CENTRAL_NERVOUS_SYSTEM,TAE684,1.5844001031952208
10069,SH10TC_STOMACH,TAE684,2.0794415416798357
10070,SHP77_LUNG,TAE684,2.0794415416798357
10071,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-2.1277866221137307
10072,SIMA_AUTONOMIC_GANGLIA,TAE684,-0.1772443739276876
10074,SJSA1_BONE,TAE684,2.0794415416798357
10075,SKBR3_BREAST,TAE684,2.0794415416798357
10076,SKCO1_LARGE_INTESTINE,TAE684,-0.09419852202485912
10077,SKES1_BONE,TAE684,-0.3457632832320053
10078,SKHEP1_LIVER,TAE684,1.4402612798863543
10079,SKLMS1_SOFT_TISSUE,TAE684,1.592511076646784
10080,SKLU1_LUNG,TAE684,0.7801026371110565
10081,SKMEL24_SKIN,TAE684,1.4335933659684312
10083,SKMEL30_SKIN,TAE684,2.0794415416798357
10084,SKMEL31_SKIN,TAE684,1.8259181540866103
10085,SKMEL5_SKIN,TAE684,1.3460772104676153
10086,SKMES1_LUNG,TAE684,0.6783922098932278
10087,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,1.7236547210999171
10088,SKNAS_AUTONOMIC_GANGLIA,TAE684,1.117232546325686
10089,SKNBE2_AUTONOMIC_GANGLIA,TAE684,-0.11241760734460082
10090,SKNDZ_AUTONOMIC_GANGLIA,TAE684,0.7271197902276145
10091,SKNFI_AUTONOMIC_GANGLIA,TAE684,1.3099094914550964
10092,SKNSH_AUTONOMIC_GANGLIA,TAE684,-0.9588063629124081
10093,SKOV3_OVARY,TAE684,2.0794415416798357
10094,SNGM_ENDOMETRIUM,TAE684,1.9573383487083584
10095,SNU16_STOMACH,TAE684,-0.19360471286417352
10096,SNU182_LIVER,TAE684,2.0794415416798357
10097,SNU1_STOMACH,TAE684,0.9330907468186408
10098,SNU387_LIVER,TAE684,2.0794415416798357
10099,SNU398_LIVER,TAE684,-3.0614585504609217
10100,SNU423_LIVER,TAE684,2.0794415416798357
10101,SNU449_LIVER,TAE684,2.0794415416798357
10102,SNU475_LIVER,TAE684,2.0794415416798357
10103,SNUC2A_LARGE_INTESTINE,TAE684,1.331114818727561
10105,SQ1_LUNG,TAE684,1.9904737399569772
10106,SU8686_PANCREAS,TAE684,2.0794415416798357
10107,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-2.2949827541416843
10108,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,1.361654068185822
10109,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-1.2282748821849239
10110,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,0.7632968094783041
10111,SUIT2_PANCREAS,TAE684,1.5044419518735446
10112,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,-2.369741052637065
10113,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,2.0794415416798357
10114,SW1088_CENTRAL_NERVOUS_SYSTEM,TAE684,2.0794415416798357
10115,SW1271_LUNG,TAE684,2.0794415416798357
10116,SW1353_BONE,TAE684,1.4631801607680417
10117,SW1417_LARGE_INTESTINE,TAE684,-1.6479849549544066
10118,SW1573_LUNG,TAE684,1.127801484749634
10119,SW1990_PANCREAS,TAE684,0.43708912325428806
10120,SW403_LARGE_INTESTINE,TAE684,-0.07570290600016075
10121,SW480_LARGE_INTESTINE,TAE684,1.22513380302956
10122,SW48_LARGE_INTESTINE,TAE684,-1.0853567823656607
10123,SW579_THYROID,TAE684,1.6337882602146512
10124,SW620_LARGE_INTESTINE,TAE684,-0.018679915313204027
10125,SW780_URINARY_TRACT,TAE684,0.6685606466680297
10126,SW900_LUNG,TAE684,2.0794415416798357
10127,T24_URINARY_TRACT,TAE684,1.4641172407202399
10128,T3M10_LUNG,TAE684,2.0794415416798357
10129,T47D_BREAST,TAE684,2.0794415416798357
10130,T84_LARGE_INTESTINE,TAE684,2.0794415416798357
10131,T98G_CENTRAL_NERVOUS_SYSTEM,TAE684,0.9306482086605022
10132,TC71_BONE,TAE684,2.040798926575673
10133,TCCSUP_URINARY_TRACT,TAE684,1.4433326909305961
10134,TE11_OESOPHAGUS,TAE684,1.0329423668492086
10135,TE15_OESOPHAGUS,TAE684,2.0747915808495265
10136,TE1_OESOPHAGUS,TAE684,1.514365617512923
10137,TE5_OESOPHAGUS,TAE684,2.0794415416798357
10138,TE617T_SOFT_TISSUE,TAE684,0.347391645856733
10139,TE9_OESOPHAGUS,TAE684,0.8944251280163682
10140,TEN_ENDOMETRIUM,TAE684,1.3951120252531808
10141,TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,2.0794415416798357
10142,TOV112D_OVARY,TAE684,0.7902260748117252
10143,TOV21G_OVARY,TAE684,0.8998324682263311
10144,TT2609C02_THYROID,TAE684,0.516079489809503
10145,TYKNU_OVARY,TAE684,0.9672553598968328
10146,U118MG_CENTRAL_NERVOUS_SYSTEM,TAE684,1.6266450313695664
10147,U2OS_BONE,TAE684,1.4211042087698642
10148,U87MG_CENTRAL_NERVOUS_SYSTEM,TAE684,2.0794415416798357
10149,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TAE684,0.6356556472418639
10150,UACC257_SKIN,TAE684,2.0794415416798357
10151,UACC62_SKIN,TAE684,1.6115443615116576
10152,UACC812_BREAST,TAE684,0.9302487830570939
10153,UMUC3_URINARY_TRACT,TAE684,2.0794415416798357
10155,VMRCRCW_KIDNEY,TAE684,1.2853212810196135
10156,VMRCRCZ_KIDNEY,TAE684,1.0933603061206216
10157,WM115_SKIN,TAE684,2.0794415416798357
10158,WM1799_SKIN,TAE684,2.0794415416798357
10159,WM2664_SKIN,TAE684,2.0794415416798357
10160,WM793_SKIN,TAE684,1.8212942472327998
10161,WM88_SKIN,TAE684,2.0794415416798357
10162,WM983B_SKIN,TAE684,-0.8165561134405283
10163,YKG1_CENTRAL_NERVOUS_SYSTEM,TAE684,1.850312735817701
10164,ZR751_BREAST,TAE684,2.0794415416798357
10165,ZR7530_BREAST,TAE684,2.0794415416798357
10167,22RV1_PROSTATE,TKI258,1.7714298599812752
10168,42MGBA_CENTRAL_NERVOUS_SYSTEM,TKI258,-1.4729538189494238
10169,5637_URINARY_TRACT,TKI258,1.7854398880059017
10170,639V_URINARY_TRACT,TKI258,1.1981430803582869
10171,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,-0.23457455702555763
10172,769P_KIDNEY,TKI258,1.4489397391266794
10173,786O_KIDNEY,TKI258,2.0794415416798357
10174,8305C_THYROID,TKI258,2.0794415416798357
10175,8505C_THYROID,TKI258,2.0398772608539404
10176,8MGBA_CENTRAL_NERVOUS_SYSTEM,TKI258,-0.6264862614282588
10177,A172_CENTRAL_NERVOUS_SYSTEM,TKI258,1.5117387212933333
10178,A204_SOFT_TISSUE,TKI258,-0.4470435511634844
10179,A2058_SKIN,TKI258,1.7273108012980078
10180,A253_SALIVARY_GLAND,TKI258,2.0794415416798357
10181,A2780_OVARY,TKI258,0.33287474697955094
10182,A375_SKIN,TKI258,1.292525965630065
10183,A549_LUNG,TKI258,1.3421445995217176
10184,A673_BONE,TKI258,2.0794415416798357
10185,ACHN_KIDNEY,TKI258,1.6292104143745554
10186,ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,0.953737009339497
10187,AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,1.002756466261265
10188,AN3CA_ENDOMETRIUM,TKI258,1.4870831253546224
10189,ASPC1_PANCREAS,TKI258,1.5809897011280767
10190,AU565_BREAST,TKI258,2.0001516552423535
10192,BCPAP_THYROID,TKI258,2.0774368174373232
10193,BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,1.8146272871612101
10194,BFTC909_KIDNEY,TKI258,1.9157846662906863
10196,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,1.6090096209303868
10197,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,1.2500199166233061
10198,BT20_BREAST,TKI258,2.0794415416798357
10199,BT474_BREAST,TKI258,2.0794415416798357
10200,BT549_BREAST,TKI258,1.3637432318352285
10201,BXPC3_PANCREAS,TKI258,1.9234962752949458
10202,C2BBE1_LARGE_INTESTINE,TKI258,2.0794415416798357
10203,C32_SKIN,TKI258,2.0794415416798357
10205,CAKI2_KIDNEY,TKI258,1.976187261073077
10206,CAL12T_LUNG,TKI258,0.17073102113167662
10207,CAL27_UPPER_AERODIGESTIVE_TRACT,TKI258,1.9754191553275167
10208,CAL78_BONE,TKI258,1.0079026685086576
10209,CAL851_BREAST,TKI258,2.0794415416798357
10210,CALU1_LUNG,TKI258,2.078727222989977
10211,CALU3_LUNG,TKI258,2.0794415416798357
10212,CALU6_LUNG,TKI258,1.8448592974086988
10213,CAMA1_BREAST,TKI258,2.0794415416798357
10214,CAPAN2_PANCREAS,TKI258,2.0794415416798357
10215,CAS1_CENTRAL_NERVOUS_SYSTEM,TKI258,2.0794415416798357
10216,CCK81_LARGE_INTESTINE,TKI258,2.0794415416798357
10218,CHP212_AUTONOMIC_GANGLIA,TKI258,1.3469742616279508
10219,CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,-1.9663929098698671
10221,COLO201_LARGE_INTESTINE,TKI258,1.6661708918118627
10223,COLO320_LARGE_INTESTINE,TKI258,1.1505522868976452
10225,COLO678_LARGE_INTESTINE,TKI258,2.0794415416798357
10226,COLO679_SKIN,TKI258,2.0794415416798357
10228,COLO741_SKIN,TKI258,1.7385095306320326
10229,CORL105_LUNG,TKI258,2.0794415416798357
10230,CORL23_LUNG,TKI258,2.0794415416798357
10231,COV318_OVARY,TKI258,2.0794415416798357
10233,DAOY_CENTRAL_NERVOUS_SYSTEM,TKI258,2.0794415416798357
10234,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,TKI258,2.0794415416798357
10235,DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,1.4550691035851033
10236,DETROIT562_UPPER_AERODIGESTIVE_TRACT,TKI258,2.0794415416798357
10237,DKMG_CENTRAL_NERVOUS_SYSTEM,TKI258,2.0794415416798357
10238,DMS114_LUNG,TKI258,1.622051808291969
10239,DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,-0.17395908513013061
10241,DU145_PROSTATE,TKI258,1.030853221089132
10242,DV90_LUNG,TKI258,2.0794415416798357
10243,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,2.0794415416798357
10245,EBC1_LUNG,TKI258,2.0794415416798357
10246,EFE184_ENDOMETRIUM,TKI258,2.0794415416798357
10247,EFM19_BREAST,TKI258,2.0794415416798357
10248,EFO21_OVARY,TKI258,2.0794415416798357
10249,EFO27_OVARY,TKI258,2.0794415416798357
10250,EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,1.0758017642215185
10251,EN_ENDOMETRIUM,TKI258,2.0794415416798357
10252,ES2_OVARY,TKI258,2.0794415416798357
10253,ESS1_ENDOMETRIUM,TKI258,0.6859655593404356
10254,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,-0.05241443947800493
10255,FADU_UPPER_AERODIGESTIVE_TRACT,TKI258,1.1225938276925773
10256,FU97_STOMACH,TKI258,0.42751870464628117
10257,FUOV1_OVARY,TKI258,2.0794415416798357
10258,G361_SKIN,TKI258,0.9571166022268992
10259,G401_SOFT_TISSUE,TKI258,0.9036882884253447
10260,G402_SOFT_TISSUE,TKI258,0.8200125427399398
10261,GAMG_CENTRAL_NERVOUS_SYSTEM,TKI258,2.0794415416798357
10262,GB1_CENTRAL_NERVOUS_SYSTEM,TKI258,0.9335055375680761
10263,GCIY_STOMACH,TKI258,2.0794415416798357
10264,GCT_SOFT_TISSUE,TKI258,1.4809383943251015
10265,GI1_CENTRAL_NERVOUS_SYSTEM,TKI258,2.0794415416798357
10267,GMS10_CENTRAL_NERVOUS_SYSTEM,TKI258,2.0794415416798357
10268,GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,1.2247804496575532
10269,H4_CENTRAL_NERVOUS_SYSTEM,TKI258,0.9423539279077368
10270,HARA_LUNG,TKI258,2.0794415416798357
10271,HCC1187_BREAST,TKI258,2.0794415416798357
10272,HCC1395_BREAST,TKI258,2.0794415416798357
10273,HCC1569_BREAST,TKI258,2.0794415416798357
10274,HCC15_LUNG,TKI258,2.042289024613835
10275,HCC1806_BREAST,TKI258,1.65922739102727
10276,HCC1954_BREAST,TKI258,2.0794415416798357
10277,HCC2935_LUNG,TKI258,2.0794415416798357
10278,HCC4006_LUNG,TKI258,2.0794415416798357
10279,HCC44_LUNG,TKI258,2.0794415416798357
10280,HCC56_LARGE_INTESTINE,TKI258,2.0794415416798357
10281,HCC70_BREAST,TKI258,2.0794415416798357
10282,HCC78_LUNG,TKI258,2.0794415416798357
10283,HCC827_LUNG,TKI258,2.0794415416798357
10284,HCT116_LARGE_INTESTINE,TKI258,1.9637134538274448
10285,HCT15_LARGE_INTESTINE,TKI258,1.4541013350415404
10286,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,0.9877019288534059
10287,HDQP1_BREAST,TKI258,2.0794415416798357
10288,HEC151_ENDOMETRIUM,TKI258,1.269606147552029
10289,HEC1A_ENDOMETRIUM,TKI258,2.0794415416798357
10290,HEC1B_ENDOMETRIUM,TKI258,2.0794415416798357
10291,HEC251_ENDOMETRIUM,TKI258,1.315276804555008
10292,HEC265_ENDOMETRIUM,TKI258,1.9009758997818127
10293,HEC59_ENDOMETRIUM,TKI258,2.0794415416798357
10294,HEC6_ENDOMETRIUM,TKI258,2.0794415416798357
10295,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,2.0794415416798357
10296,HEP3B217_LIVER,TKI258,0.8497530416757907
10297,HEPG2_LIVER,TKI258,1.639072653928109
10298,HEYA8_OVARY,TKI258,1.524105049297041
10299,HGC27_STOMACH,TKI258,0.8607980872816982
10300,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TKI258,2.0794415416798357
